receiver_condition,domain,series,seed_a,seed_b,panel_size,rows_per_context,P_star,aligned_tv,ari,alignment_gain,canonical_P_star,permutation_exact_agreement_with_96,delta_aligned_tv_vs_96,delta_ari_vs_96,delta_alignment_gain_vs_96,taxonomy_96,taxonomy_sensitivity,executability_status
GRU_CONTROLLED_ALTERNATIVE,Electricity,T129,123,2025,72,24,4-2-1-0-3,0.4206569204410714,0.17003858097299332,0.12638122339285718,4-1-2-3-0,FALSE,-0.016657005357142873,0.0,0.016657005357142873,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T129,123,2025,48,16,0-2-4-1-3,0.5753001230839285,0.17003858097299332,-0.028261979249999958,4-1-2-3-0,FALSE,0.13798619728571426,0.0,-0.13798619728571426,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,42,123,96,32,3-0-4-1-2,0.4948141470392858,0.0398379473328832,0.08200546978571427,3-0-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,42,123,72,24,1-0-4-3-2,0.46406613526071433,0.0398379473328832,0.11275348156428572,3-0-4-1-2,FALSE,-0.03074801177857145,0.0,0.03074801177857145,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,42,123,48,16,1-0-4-3-2,0.46406613526071433,0.0398379473328832,0.11275348156428572,3-0-4-1-2,FALSE,-0.03074801177857145,0.0,0.03074801177857145,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,42,2025,96,32,2-4-3-1-0,0.5027478176160715,0.10285714285714286,0.25236196448571424,2-4-3-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,42,2025,72,24,2-4-3-1-0,0.5027478176160715,0.10285714285714286,0.25236196448571424,2-4-3-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,42,2025,48,16,2-4-3-1-0,0.5027478176160715,0.10285714285714286,0.25236196448571424,2-4-3-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,123,2025,96,32,0-3-2-1-4,0.5272639722125,0.07439824945295406,-0.0556099092857143,0-3-2-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,123,2025,72,24,0-1-2-3-4,0.4716540629267857,0.07439824945295406,0.0,0-3-2-1-4,FALSE,-0.0556099092857143,0.0,0.0556099092857143,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T104,123,2025,48,16,0-3-2-1-4,0.5272639722125,0.07439824945295406,-0.0556099092857143,0-3-2-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,42,123,96,32,2-1-4-3-0,0.4165039535767857,0.2822982306485788,0.16348149486785712,2-1-4-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,42,123,72,24,2-1-4-0-3,0.39300782036250004,0.2822982306485788,0.1869776280821428,2-1-4-3-0,FALSE,-0.023496133214285675,0.0,0.023496133214285675,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,42,123,48,16,2-1-4-3-0,0.4165039535767857,0.2822982306485788,0.16348149486785712,2-1-4-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,42,2025,96,32,0-3-4-2-1,0.4114622078642857,0.07576408392532624,0.23094929760714283,0-3-4-2-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,42,2025,72,24,2-3-4-0-1,0.45361500309999997,0.07576408392532624,0.1887965023714286,0-3-4-2-1,FALSE,0.04215279523571425,0.0,-0.04215279523571425,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,42,2025,48,16,0-3-4-2-1,0.4114622078642857,0.07576408392532624,0.23094929760714283,0-3-4-2-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,123,2025,96,32,1-3-0-2-4,0.5374350697732143,-0.03275866779596184,0.21101643664285707,1-3-0-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,123,2025,72,24,0-3-2-1-4,0.5036831491303573,-0.03275866779596184,0.2447683572857141,1-3-0-2-4,FALSE,-0.033751920642857036,0.0,0.033751920642857036,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T85,123,2025,48,16,1-4-0-2-3,0.6470226883803571,-0.03275866779596184,0.10142881803571424,1-3-0-2-4,FALSE,0.10958761860714283,0.0,-0.10958761860714283,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,42,123,96,32,0-4-1-3-2,0.61058335415,0.15133876600698487,-0.051392682928571354,0-4-1-3-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,42,123,72,24,0-2-4-3-1,0.5773084515785714,0.15133876600698487,-0.018117780357142732,0-4-1-3-2,FALSE,-0.03327490257142862,0.0,0.03327490257142862,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,42,123,48,16,0-4-3-1-2,0.723931464042857,0.15133876600698487,-0.1647407928214284,0-4-1-3-2,FALSE,0.11334810989285704,0.0,-0.11334810989285704,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,42,2025,96,32,2-3-4-1-0,0.47102416888125004,-0.01906821309219573,0.3221531602160715,2-3-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,42,2025,72,24,3-2-4-1-0,0.5509515145955356,-0.01906821309219573,0.24222581450178593,2-3-4-1-0,FALSE,0.07992734571428556,0.0,-0.07992734571428556,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,42,2025,48,16,3-2-4-1-0,0.5509515145955356,-0.01906821309219573,0.24222581450178593,2-3-4-1-0,FALSE,0.07992734571428556,0.0,-0.07992734571428556,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,123,2025,96,32,3-1-2-0-4,0.5380294837687499,-0.026971480052929386,0.0014226449285714704,3-1-2-0-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,123,2025,72,24,3-1-2-0-4,0.5380294837687499,-0.026971480052929386,0.0014226449285714704,3-1-2-0-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T86,123,2025,48,16,4-1-2-0-3,0.5624561136973214,-0.026971480052929386,-0.023003985000000005,3-1-2-0-4,FALSE,0.024426629928571475,0.0,-0.024426629928571475,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,42,123,96,32,1-4-2-3-0,0.422172384875,0.02993109989121039,0.28698027635714274,1-4-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,42,123,72,24,0-4-2-3-1,0.40683271744642846,0.02993109989121039,0.30231994378571425,1-4-2-3-0,FALSE,-0.015339667428571513,0.0,0.015339667428571513,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,42,123,48,16,0-4-2-3-1,0.40683271744642846,0.02993109989121039,0.30231994378571425,1-4-2-3-0,FALSE,-0.015339667428571513,0.0,0.015339667428571513,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,42,2025,96,32,1-0-4-3-2,0.3948773397089286,0.11765208232514451,0.4485071793321427,1-0-4-3-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,42,2025,72,24,1-0-4-2-3,0.4434347783160715,0.11765208232514451,0.3999497407249998,1-0-4-3-2,FALSE,0.0485574386071429,0.0,-0.0485574386071429,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,42,2025,48,16,2-0-1-4-3,0.5732798178875002,0.11765208232514451,0.2701047011535711,1-0-4-3-2,FALSE,0.17840247817857158,0.0,-0.17840247817857158,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,123,2025,96,32,0-2-1-3-4,0.4972208747267857,0.08841620376642731,0.02023248022500007,0-2-1-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,123,2025,72,24,0-3-2-1-4,0.5453671678089286,0.08841620376642731,-0.027913812857142783,0-2-1-3-4,FALSE,0.048146293082142855,0.0,-0.048146293082142855,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T135,123,2025,48,16,0-3-1-2-4,0.5251346875839286,0.08841620376642731,-0.007681332632142768,0-2-1-3-4,FALSE,0.02791381285714284,0.0,-0.02791381285714284,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,42,123,96,32,0-2-4-1-3,0.4317371845419643,0.3247927656367747,0.26659622080892853,0-2-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,42,123,72,24,0-3-4-1-2,0.4317371845419643,0.3247927656367747,0.26659622080892853,0-2-4-1-3,FALSE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,42,123,48,16,0-3-4-1-2,0.4317371845419643,0.3247927656367747,0.26659622080892853,0-2-4-1-3,FALSE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,42,2025,96,32,0-3-4-1-2,0.49369749418875,0.058023957182907114,0.07342594908678568,0-3-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,42,2025,72,24,0-1-4-3-2,0.43602215811839284,0.058023957182907114,0.1311012851571428,0-3-4-1-2,FALSE,-0.05767533607035713,0.0,0.05767533607035713,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,42,2025,48,16,0-3-4-2-1,0.4940136109398213,0.058023957182907114,0.07310983233571433,0-3-4-1-2,FALSE,0.0003161167510713492,0.0,-0.0003161167510713492,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,123,2025,96,32,0-3-1-2-4,0.5264680302182142,0.06894031668696714,-0.08009334089285708,0-3-1-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,123,2025,72,24,4-3-1-2-0,0.6218911695039285,0.06894031668696714,-0.1755164801785714,0-3-1-2-4,FALSE,0.09542313928571433,0.0,-0.09542313928571433,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T144,123,2025,48,16,4-3-0-2-1,0.6026038223264286,0.06894031668696714,-0.1562291330010715,0-3-1-2-4,FALSE,0.07613579210821442,0.0,-0.07613579210821442,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,42,123,96,32,0-2-4-3-1,0.44861477708571434,0.202754257001954,0.008619060964285608,0-2-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,42,123,72,24,0-2-4-1-3,0.4116754767785714,0.202754257001954,0.04555836127142854,0-2-4-3-1,FALSE,-0.03693930030714293,0.0,0.03693930030714293,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,42,123,48,16,0-2-4-3-1,0.44861477708571434,0.202754257001954,0.008619060964285608,0-2-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,42,2025,96,32,0-4-3-2-1,0.5533077410142857,0.011674571324334143,0.16832753196428574,0-4-3-2-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,42,2025,72,24,2-4-3-0-1,0.5677115126214286,0.011674571324334143,0.15392376035714284,0-4-3-2-1,FALSE,0.014403771607142901,0.0,-0.014403771607142901,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,42,2025,48,16,0-4-3-1-2,0.5930550759928571,0.011674571324334143,0.12858019698571432,0-4-3-2-1,FALSE,0.039747334978571414,0.0,-0.039747334978571414,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,123,2025,96,32,4-3-1-0-2,0.5588429570714285,0.10764872521246456,0.10758562867857158,4-3-1-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,123,2025,72,24,2-1-4-0-3,0.5470210757499999,0.10764872521246456,0.11940751000000016,4-3-1-0-2,FALSE,-0.011821881321428584,0.0,0.011821881321428584,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T20,123,2025,48,16,4-1-3-0-2,0.5868559252857143,0.10764872521246456,0.0795726604642858,4-3-1-0-2,FALSE,0.028012968214285783,0.0,-0.028012968214285783,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,42,123,96,32,0-2-1-4-3,0.06901837076607144,0.0,0.4088797675714286,0-2-1-4-3,TRUE,0.0,0.0,0.0,SOFT-REPARAMETERISED,SOFT-REPARAMETERISED,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,42,123,72,24,0-2-1-4-3,0.06901837076607144,0.0,0.4088797675714286,0-2-1-4-3,TRUE,0.0,0.0,0.0,SOFT-REPARAMETERISED,SOFT-REPARAMETERISED,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,42,123,48,16,0-2-1-4-3,0.06901837076607144,0.0,0.4088797675714286,0-2-1-4-3,TRUE,0.0,0.0,0.0,SOFT-REPARAMETERISED,SOFT-REPARAMETERISED,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,42,2025,96,32,2-4-3-0-1,0.34541167755178576,0.0,0.13242044703928568,2-4-3-0-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,42,2025,72,24,2-4-3-0-1,0.34541167755178576,0.0,0.13242044703928568,2-4-3-0-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,42,2025,48,16,2-1-3-0-4,0.3013863872660715,0.0,0.17644573732499996,2-4-3-0-1,FALSE,-0.04402529028571428,0.0,0.04402529028571428,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,123,2025,96,32,0-3-1-4-2,0.2761488596428571,1.0,0.040892446785714354,0-3-1-4-2,TRUE,0.0,0.0,0.0,SOFT-REPARAMETERISED,SOFT-REPARAMETERISED,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,123,2025,72,24,0-4-1-3-2,0.2761488596428571,1.0,0.040892446785714354,0-3-1-4-2,FALSE,0.0,0.0,0.0,SOFT-REPARAMETERISED,SOFT-REPARAMETERISED,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T234,123,2025,48,16,0-4-1-3-2,0.2761488596428571,1.0,0.040892446785714354,0-3-1-4-2,FALSE,0.0,0.0,0.0,SOFT-REPARAMETERISED,SOFT-REPARAMETERISED,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,42,123,96,32,2-1-4-0-3,0.8263435419285713,0.04313599250826724,-0.11203242596428564,2-1-4-0-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,42,123,72,24,2-1-4-0-3,0.8263435419285713,0.04313599250826724,-0.11203242596428564,2-1-4-0-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,42,123,48,16,2-1-4-0-3,0.8263435419285713,0.04313599250826724,-0.11203242596428564,2-1-4-0-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,42,2025,96,32,1-3-4-0-2,0.6810057521714287,0.39258865941927734,-0.010460429307143082,1-3-4-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,42,2025,72,24,1-3-4-0-2,0.6810057521714287,0.39258865941927734,-0.010460429307143082,1-3-4-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,42,2025,48,16,1-3-4-0-2,0.6810057521714287,0.39258865941927734,-0.010460429307143082,1-3-4-0-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,123,2025,96,32,0-3-1-2-4,0.5595885655428571,-0.03414198375254737,0.36555023814285714,0-3-1-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,123,2025,72,24,0-3-1-2-4,0.5595885655428571,-0.03414198375254737,0.36555023814285714,0-3-1-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T115,123,2025,48,16,0-3-1-2-4,0.5595885655428571,-0.03414198375254737,0.36555023814285714,0-3-1-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,42,123,96,32,3-2-4-1-0,0.49161655557142847,0.0,0.02381181071428584,3-2-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,42,123,72,24,2-1-4-3-0,0.49161655557142847,0.0,0.02381181071428584,3-2-4-1-0,FALSE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,42,123,48,16,2-1-4-3-0,0.49161655557142847,0.0,0.02381181071428584,3-2-4-1-0,FALSE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,42,2025,96,32,1-3-0-4-2,0.493387152375,0.0,0.09440003674999992,1-3-0-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,42,2025,72,24,2-3-1-4-0,0.512575443125,0.0,0.07521174599999991,1-3-0-4-2,FALSE,0.019188290750000003,0.0,-0.019188290750000003,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,42,2025,48,16,2-3-1-4-0,0.512575443125,0.0,0.07521174599999991,1-3-0-4-2,FALSE,0.019188290750000003,0.0,-0.019188290750000003,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,123,2025,96,32,0-4-1-3-2,0.029073360374999996,1.0,0.2659133859999999,0-4-1-3-2,TRUE,0.0,0.0,0.0,STABLE,STABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,123,2025,72,24,0-4-1-3-2,0.029073360374999996,1.0,0.2659133859999999,0-4-1-3-2,TRUE,0.0,0.0,0.0,STABLE,STABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T3,123,2025,48,16,0-4-1-3-2,0.029073360374999996,1.0,0.2659133859999999,0-4-1-3-2,TRUE,0.0,0.0,0.0,STABLE,STABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,42,123,96,32,3-0-4-1-2,0.5471854619642857,0.015932521087160274,0.18242968071428556,3-0-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,42,123,72,24,3-0-4-1-2,0.5471854619642857,0.015932521087160274,0.18242968071428556,3-0-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,42,123,48,16,3-0-4-1-2,0.5471854619642857,0.015932521087160274,0.18242968071428556,3-0-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,42,2025,96,32,2-0-4-3-1,0.37554603019767857,0.1323918518282381,0.28999381567857135,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,42,2025,72,24,2-0-4-3-1,0.37554603019767857,0.1323918518282381,0.28999381567857135,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,42,2025,48,16,2-0-4-3-1,0.37554603019767857,0.1323918518282381,0.28999381567857135,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,123,2025,96,32,2-4-1-3-0,0.5753360510523214,0.0009514747859181935,0.005499303964285662,2-4-1-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,123,2025,72,24,4-3-1-2-0,0.5037589320191073,0.0009514747859181935,0.07707642299749984,2-4-1-3-0,FALSE,-0.07157711903321418,0.0,0.07157711903321418,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T30,123,2025,48,16,0-3-1-2-4,0.5454924021619643,0.0009514747859181935,0.03534295285464284,2-4-1-3-0,FALSE,-0.029843648890357177,0.0,0.029843648890357177,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
GRU_CONTROLLED_ALTERNATIVE,Electricity,T208,42,123,96,32,0-3-4-1-2,0.6158003198214284,0.0,-0.14482445035714264,0-3-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
